X,Y,Label,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,NDVI,NDWI,ID,Label_ID
659442.1,1213185,Cropland,0.036321249,0.043155,0.073267497,0.065086253,0.288860619,0.23171562,0.122189999,0.632225871,-0.595350444,366,3
657222.7,1211573,Cropland,0.016294375,0.027706875,0.058616877,0.054072499,0.217071876,0.133341253,0.069754377,0.601153433,-0.574760437,367,3
668307.8,1205364,Cropland,0.021225277,0.025121111,0.060449444,0.037028611,0.328528613,0.143034995,0.060153056,0.797412753,-0.689188361,368,3
662697.8,1217503,Cropland,0.061057501,0.06640625,0.089788124,0.101943128,0.244021878,0.276506245,0.187859997,0.410673797,-0.462040544,369,3
660926.2,1189905,Cropland,0.044798125,0.050858438,0.075938441,0.085625313,0.251109987,0.277472198,0.174041256,0.491438419,-0.535613537,370,3
652991.9,1216279,Cropland,0.034140501,0.041367501,0.074224502,0.0656555,0.286260486,0.217741504,0.116645999,0.626868308,-0.588196456,371,3
696963.7,1195861,Cropland,0.042467501,0.050122812,0.076144688,0.0742575,0.220004067,0.167365626,0.103771873,0.495295912,-0.485767335,372,3
684437.0,1199906,Cropland,0.049394064,0.058383126,0.091726877,0.078740001,0.312950611,0.184367493,0.110148437,0.597947955,-0.546666801,373,3
670821.8,1199254,Cropland,0.047809374,0.057472188,0.087546878,0.092710003,0.291036576,0.260810614,0.15908125,0.516816556,-0.537502825,374,3
673481.5,1211837,Cropland,0.041257501,0.0471095,0.074730501,0.063020997,0.313524008,0.178999498,0.094453499,0.66526711,-0.6150437,375,3
669941.8,1214431,Cropland,0.055853125,0.068674996,0.096814372,0.108075626,0.21520187,0.235159993,0.180483118,0.33137551,-0.379427344,376,3
671462.9,1191639,Cropland,0.057335835,0.064864725,0.088041112,0.093311943,0.238817498,0.260652512,0.168249443,0.438098907,-0.461289316,377,3
670245.4,1198643,Cropland,0.048875,0.057384722,0.08991722,0.093944445,0.265914172,0.254287779,0.171573892,0.477881342,-0.494607747,378,3
657173.8,1228675,Cropland,0.028008001,0.0331835,0.065913998,0.050035499,0.379227012,0.217741504,0.103022501,0.766876876,-0.703851104,379,3
673904.0,1191822,Cropland,0.049067501,0.056984443,0.082871109,0.075485833,0.264102221,0.22450833,0.140605837,0.555427074,-0.522320032,380,3
658396.3,1211293,Cropland,0.02675125,0.033818752,0.063126877,0.053955626,0.273364365,0.172013119,0.090063125,0.670318782,-0.624793351,381,3
649603.2,1215285,Cropland,0.026998751,0.034822501,0.065546878,0.055543751,0.272223115,0.224483132,0.118278123,0.661077678,-0.611884594,382,3
668323.9,1211062,Cropland,0.043794375,0.051246874,0.080273122,0.07966125,0.265190005,0.230093122,0.148562506,0.537996471,-0.535272419,383,3
696051.1,1167788,Cropland,0.021248076,0.026932115,0.049755,0.037016153,0.270133644,0.106233656,0.042886347,0.758970022,-0.688922942,384,3
667337.6,1183238,Cropland,0.063095935,0.074157812,0.104125939,0.126242816,0.273003429,0.278510302,0.187691569,0.367594212,-0.447797209,385,3
651157.1,1214984,Cropland,0.028139999,0.0330735,0.062812001,0.0473735,0.298981994,0.177343994,0.084922001,0.726445794,-0.652774751,386,3
672293.5,1199922,Cropland,0.070998751,0.080730312,0.110540316,0.120522812,0.293394685,0.302844375,0.211430937,0.417648166,-0.452682644,387,3
673581.6,1178799,Cropland,0.062275358,0.073397145,0.110694997,0.118728928,0.247519284,0.219044998,0.166822493,0.351647705,-0.381962091,388,3
670579.4,1202039,Cropland,0.045335356,0.055789284,0.082589999,0.081442855,0.217666075,0.184996068,0.13245143,0.45543018,-0.449869573,389,3
656385.4,1224713,Cropland,0.0381115,0.044326499,0.074015498,0.068482503,0.259063005,0.217268497,0.125022501,0.58184433,-0.555567265,390,3
659414.3,1216128,Cropland,0.024037,0.0278155,0.0574385,0.037962999,0.314998001,0.193085,0.088799499,0.784888387,-0.691552818,391,3
708112.3,1156892,Cropland,0.045655001,0.050299998,0.076035,0.069164999,0.255699992,0.124219999,0.071620002,0.574192405,-0.541591942,392,3
670769.5,1217643,Cropland,0.0220185,0.025038,0.060661498,0.032430001,0.35937199,0.138426006,0.056090999,0.834457219,-0.711158752,393,3
665552.8,1228654,Cropland,0.0548205,0.063340001,0.093804501,0.098886497,0.278225005,0.235935494,0.160706505,0.475558341,-0.495714694,394,3
670566.7,1181780,Cropland,0.054708436,0.066389062,0.095899999,0.115301251,0.21594438,0.24708125,0.199953124,0.303832322,-0.384949625,395,3
659463.9,1229200,Cropland,0.0448655,0.052824002,0.079108499,0.087589502,0.255762994,0.276349515,0.168604493,0.489798367,-0.52752918,396,3
691002.6,1192280,Cropland,0.050100714,0.059069645,0.088502496,0.090199642,0.154954284,0.127623215,0.079191789,0.264138699,-0.272951066,397,3
684082.3,1199122,Cropland,0.022835938,0.028085001,0.054450624,0.034757186,0.301266551,0.117243439,0.052305624,0.793126523,-0.693854392,398,3
680309.9,1197198,Cropland,0.050789688,0.058063436,0.095391251,0.076082811,0.441788137,0.265997827,0.125575945,0.706170738,-0.644843936,399,3
674404.1,1220910,Cropland,0.037143499,0.0436005,0.0719475,0.064176001,0.264964491,0.196263999,0.112774,0.610038877,-0.572900355,400,3
696231.5,1170880,Cropland,0.095944002,0.111377001,0.136399254,0.140460998,0.238542497,0.250686496,0.184436247,0.258787841,-0.272424281,401,3
664735.1,1222718,Cropland,0.066639997,0.076930501,0.110188998,0.122277997,0.254619002,0.248833001,0.189768493,0.351133049,-0.395906925,402,3
664770.5,1211981,Cropland,0.054986876,0.069988124,0.108426251,0.117020003,0.233434379,0.241237506,0.203383744,0.332181245,-0.365669876,403,3
659267.8,1216648,Cropland,0.0290145,0.039239001,0.073157497,0.062251002,0.214617506,0.167411,0.095844999,0.550320804,-0.491564572,404,3
678781.2,1202268,Cropland,0.034819063,0.044533439,0.071084686,0.063934684,0.242010936,0.172466874,0.101269372,0.582051933,-0.545923412,405,3
669221.4,1193895,Cropland,0.053042777,0.060403612,0.085654721,0.093806945,0.24525556,0.264123619,0.169086665,0.446668684,-0.482308507,406,3
665032.4,1226389,Cropland,0.032248501,0.03562,0.061425999,0.046388999,0.305307001,0.177074507,0.085433498,0.736198246,-0.665009677,407,3
661990.4,1230237,Cropland,0.041373,0.043963499,0.069379002,0.059402,0.310482502,0.216217995,0.117685497,0.678807914,-0.634714246,408,3
666928.6,1214374,Cropland,0.037091251,0.04338875,0.067306876,0.05883,0.244069993,0.153698131,0.088330626,0.61155498,-0.567682207,409,3
680123.3,1208477,Cropland,0.069043502,0.077931501,0.107582003,0.102164499,0.225507498,0.213715494,0.169605494,0.376422137,-0.354035467,410,3
669733.8,1217330,Cropland,0.032204501,0.0370555,0.070170999,0.053258501,0.292250007,0.166970998,0.080472499,0.691709459,-0.612765253,411,3
672577.1,1181386,Cropland,0.029167812,0.039335936,0.070084378,0.065117188,0.246225312,0.175027817,0.10331469,0.581700563,-0.556862295,412,3
669259.5,1189322,Cropland,0.019835001,0.024497777,0.053305555,0.033325277,0.274494171,0.123516113,0.051557779,0.783475101,-0.674767554,413,3
667175.8,1218695,Cropland,0.028558001,0.0374185,0.066871002,0.060612001,0.276448488,0.183569998,0.098089002,0.640349448,-0.610444486,414,3
663340.1,1222079,Cropland,0.030219,0.035108499,0.066596001,0.0525105,0.303068489,0.197710499,0.097654499,0.704647899,-0.63969487,415,3
692688.8,1174244,Cropland,0.046317499,0.051669687,0.068750627,0.074862503,0.218900621,0.195707813,0.109175622,0.490320593,-0.521986306,416,3
656988.7,1216126,Cropland,0.0230195,0.030978,0.061106998,0.054776501,0.257203996,0.194553494,0.109578498,0.648846626,-0.616054714,417,3
671605.1,1202783,Cropland,0.049275279,0.055554446,0.08274889,0.081642777,0.233971387,0.218439996,0.153420836,0.482641876,-0.477463901,418,3
695049.9,1196734,Cropland,0.058060002,0.070747815,0.102541253,0.106346563,0.22785531,0.191510618,0.127005935,0.363578886,-0.379283786,419,3
667210.6,1223304,Cropland,0.035475627,0.044701874,0.078664377,0.069568753,0.168204382,0.069836877,0.030690625,0.414830834,-0.362702847,420,3
692999.1,1171995,Cropland,0.040401943,0.050754167,0.076118335,0.073236942,0.208368883,0.126476943,0.075476669,0.479862005,-0.464873433,421,3
667653.1,1221882,Cropland,0.060095001,0.066013001,0.092115998,0.106328003,0.281646013,0.292811006,0.190841004,0.451880783,-0.507087409,422,3
690169.2,1186259,Cropland,0.04220625,0.049545314,0.077657185,0.075240627,0.261106253,0.198595315,0.109560624,0.552601039,-0.541525543,423,3
675668.7,1212150,Cropland,0.0478025,0.056954499,0.0878755,0.084883504,0.350055009,0.251307994,0.146598995,0.609675825,-0.598678291,424,3
670674.3,1183821,Cropland,0.025396874,0.033746563,0.059249375,0.053976249,0.215758756,0.127167493,0.075680628,0.599783123,-0.569108188,425,3
664139.6,1221736,Cropland,0.032248501,0.036087502,0.067503497,0.051844999,0.282784492,0.194245502,0.103429496,0.690134943,-0.614582896,426,3
665226.4,1187482,Cropland,0.03678111,0.049058333,0.078562781,0.077927224,0.177630007,0.13668555,0.098206945,0.390138745,-0.38669011,427,3
659520.2,1214081,Cropland,0.077303126,0.091596253,0.135438129,0.141570628,0.246758118,0.271865636,0.233743757,0.270872295,-0.291263938,428,3
668035.9,1216231,Cropland,0.034355,0.0398275,0.069933124,0.059469376,0.284893751,0.192521244,0.102479376,0.654612422,-0.605818391,429,3
659187.6,1220683,Cropland,0.0342285,0.040141001,0.064891003,0.061486501,0.257622004,0.203804493,0.116360001,0.614635766,-0.597591341,430,3
711156.7,1156887,Cropland,0.047970936,0.052340001,0.076890625,0.068733439,0.245211244,0.105734691,0.056781251,0.562130213,-0.522569537,431,3
661236.1,1224220,Cropland,0.0495845,0.057735499,0.083448,0.094959497,0.242970005,0.316009998,0.210234001,0.437992275,-0.488704652,432,3
659841.8,1227228,Cropland,0.052483,0.059544999,0.082777001,0.094227999,0.266889513,0.302249014,0.194641501,0.478131086,-0.526537478,433,3
655551.4,1218980,Cropland,0.0326005,0.040734999,0.072678998,0.064698502,0.358821988,0.217609495,0.120067,0.69447279,-0.663134098,434,3
658125.3,1227571,Cropland,0.019675501,0.027380999,0.0584835,0.047488999,0.237464502,0.107692003,0.053835999,0.666689456,-0.604771793,435,3
670986.6,1220948,Cropland,0.032633498,0.036874,0.059968501,0.046367001,0.277273506,0.157571495,0.079576001,0.713466048,-0.644359231,436,3
666963.7,1190401,Cropland,0.022976875,0.026878437,0.048713438,0.037266564,0.237181246,0.115335628,0.053044688,0.728425145,-0.659221053,437,3
675189.9,1182251,Cropland,0.036700357,0.046910714,0.072544642,0.065103926,0.223657146,0.171917856,0.116521068,0.549080968,-0.51016736,438,3
696119.0,1173012,Cropland,0.040400416,0.04981,0.07394354,0.067231253,0.261663139,0.140557706,0.079418331,0.591168165,-0.559343994,439,3
651807.9,1215282,Cropland,0.041125499,0.053197999,0.090565003,0.094079502,0.261087,0.224209502,0.146164507,0.470223159,-0.484916925,440,3
679511.2,1211170,Cropland,0.067448497,0.077975497,0.111893997,0.119143002,0.274331003,0.245329499,0.174830496,0.39440468,-0.420576125,441,3
697639.0,1172041,Cropland,0.0342375,0.0436625,0.071142502,0.068552501,0.122809999,0.079707503,0.050452501,0.28353256,-0.266392529,442,3
670966.6,1199450,Cropland,0.034633439,0.046066564,0.081967816,0.070087813,0.355273128,0.216762498,0.113279998,0.67045486,-0.625067949,443,3
662558.3,1213767,Cropland,0.051508125,0.062246874,0.093438752,0.105291247,0.226868749,0.266331255,0.182820618,0.366020888,-0.416568488,444,3
676041.6,1180655,Cropland,0.0477475,0.05866893,0.083128214,0.090384282,0.179955721,0.182446435,0.122028932,0.331328839,-0.368047953,445,3
673316.6,1178774,Cropland,0.035946563,0.045018125,0.074697502,0.068671562,0.245733753,0.181906253,0.115792811,0.563165367,-0.533768892,446,3
661190.3,1224061,Cropland,0.033766501,0.040713001,0.065507002,0.071958497,0.241006494,0.233097494,0.128641501,0.540149868,-0.572566986,447,3
664918.8,1230940,Cropland,0.021771001,0.0279915,0.060716499,0.041653499,0.312853009,0.148050994,0.0676025,0.765005827,-0.674938619,448,3
661319.9,1223109,Cropland,0.031615999,0.037143499,0.065215498,0.057031501,0.291254491,0.226849496,0.122679502,0.672501862,-0.634103835,449,3
675483.9,1181814,Cropland,0.038161784,0.04541,0.072375715,0.074783929,0.250905722,0.181527138,0.111021072,0.540765762,-0.552243292,450,3
659592.0,1226270,Grass,0.058456,0.066029496,0.097918503,0.100640997,0.303701013,0.288466007,0.197110996,0.502198696,-0.512381732,451,4
675430.0,1215310,Grass,0.068894997,0.075737,0.095971502,0.1104035,0.195571005,0.251385003,0.211669505,0.278348356,-0.341629446,452,4
659799.0,1230630,Grass,0.050833002,0.059913501,0.092022501,0.090025999,0.224974006,0.171370998,0.097263999,0.428406388,-0.419409961,453,4
657369.0,1212260,Grass,0.0629825,0.073576875,0.106178127,0.133306876,0.301888764,0.364540637,0.236693129,0.387370378,-0.479604274,454,4
665649.0,1223390,Grass,0.046719,0.0517845,0.070523001,0.082204998,0.209992006,0.251044005,0.148749501,0.437331706,-0.497189075,455,4
681670.0,1196810,Grass,0.065632813,0.070496872,0.096068434,0.098581247,0.277565002,0.263378441,0.155698746,0.475835502,-0.485761017,456,4
666029.0,1223180,Grass,0.079262502,0.088260502,0.121156,0.145366997,0.238746002,0.261097997,0.226646006,0.243102953,-0.326727837,457,4
664061.0,1213400,Grass,0.066976875,0.0762925,0.10177125,0.121557496,0.233798757,0.307539999,0.210134998,0.315855592,-0.393442512,458,4
681366.0,1197520,Grass,0.062587187,0.07025969,0.094143435,0.105545625,0.258493751,0.298867196,0.184425935,0.420141727,-0.466060668,459,4
668413.0,1220850,Grass,0.065748997,0.072382003,0.095289499,0.117696501,0.248563498,0.31468451,0.205283999,0.357306302,-0.445754439,460,4
673453.0,1195060,Grass,0.056355,0.066035002,0.094212189,0.103383437,0.264670938,0.280308127,0.174794063,0.438216478,-0.474970073,461,4
657120.0,1216730,Grass,0.040669002,0.049029,0.080147997,0.071771502,0.254970998,0.173499495,0.101988502,0.560684621,-0.521674395,462,4
680224.0,1196800,Grass,0.044585001,0.05084889,0.087375,0.064883053,0.408076942,0.206254438,0.094204165,0.725629866,-0.64729178,463,4
682545.0,1197230,Grass,0.073855311,0.083662502,0.109357812,0.130302504,0.269442201,0.308351249,0.196714997,0.348071396,-0.42260927,464,4
662545.0,1214470,Grass,0.062487502,0.070923127,0.094119377,0.112063125,0.229632497,0.328618765,0.223493129,0.344076335,-0.418570966,465,4
678732.0,1195720,Grass,0.057245314,0.063226566,0.087154999,0.089337811,0.26965189,0.261315942,0.151553124,0.502282023,-0.511472464,466,4
676689.0,1197090,Grass,0.044564374,0.050109062,0.080568753,0.068228126,0.33792749,0.198935628,0.107848749,0.664029658,-0.61496067,467,4
698994.0,1200620,Grass,0.038070556,0.04416639,0.074804448,0.06117361,0.324321121,0.217523336,0.108491942,0.68262279,-0.62515831,468,4
663567.0,1222560,Grass,0.047978502,0.055095501,0.082914501,0.089124002,0.283466488,0.27798301,0.170898005,0.521598101,-0.547386467,469,4
678766.0,1195770,Grass,0.053632502,0.059335314,0.0851475,0.080032498,0.303731263,0.242220625,0.129869372,0.582907498,-0.562087178,470,4
651926.0,1216040,Grass,0.035565,0.042818125,0.078361876,0.067877501,0.331519991,0.223843753,0.121035002,0.66010052,-0.6176368,471,4
682787.0,1196960,Grass,0.0742575,0.08125969,0.102940001,0.121158749,0.257689387,0.306470931,0.198767185,0.36038354,-0.429109216,472,4
693526.0,1195250,Grass,0.0387825,0.043478124,0.070706561,0.059266564,0.278331548,0.180988431,0.093211874,0.64889276,-0.59484905,473,4
672099.0,1216320,Grass,0.048402,0.052785501,0.084531501,0.065864503,0.35294801,0.204249993,0.103929996,0.685470223,-0.613552213,474,4
674522.0,1213950,Grass,0.070060998,0.074340001,0.0921105,0.107950501,0.229319006,0.318980008,0.217878997,0.359856129,-0.42686969,475,4
681268.0,1197020,Grass,0.068898052,0.075281113,0.098145835,0.110420004,0.266901106,0.298776656,0.18250972,0.414715976,-0.462283731,476,4
661312.0,1226450,Grass,0.036104001,0.041053999,0.068097502,0.056168001,0.367033511,0.196164995,0.100365996,0.734556735,-0.687002301,477,4
680719.0,1196630,Grass,0.064876564,0.07369031,0.09995281,0.108336873,0.265733123,0.268407494,0.164969683,0.42076686,-0.45334065,478,4
665019.0,1224730,Grass,0.068015002,0.074483,0.103093997,0.118197002,0.290578008,0.305207998,0.215942994,0.421701461,-0.476244211,479,4
667658.0,1208270,Grass,0.073102497,0.078244999,0.098248497,0.114511997,0.225260004,0.307028502,0.212763995,0.32594803,-0.392606407,480,4
682460.0,1197320,Grass,0.070311248,0.077584997,0.101702496,0.114331879,0.270497501,0.292789698,0.179235309,0.405804873,-0.453506172,481,4
672336.0,1215120,Grass,0.076540001,0.079174504,0.092666,0.103072003,0.187233001,0.265536487,0.218456507,0.289905429,-0.337861151,482,4
669263.0,1196700,Grass,0.06224611,0.066499442,0.087426946,0.096914448,0.210727781,0.268291384,0.183197215,0.369953543,-0.413546503,483,4
691987.0,1192620,Grass,0.041322812,0.048321564,0.080699377,0.066224061,0.330450952,0.181758434,0.092153125,0.666104138,-0.607445836,484,4
667309.0,1219900,Grass,0.0688015,0.077667497,0.103385501,0.124785997,0.214859501,0.266993999,0.217268497,0.265198588,-0.350277305,485,4
662749.0,1215710,Grass,0.044495624,0.053900626,0.086323127,0.101537503,0.254320621,0.307409376,0.202077493,0.429337204,-0.49317649,486,4
681816.0,1197430,Grass,0.069922812,0.078478754,0.104311563,0.125572503,0.269816875,0.314078122,0.200241879,0.36481601,-0.44237569,487,4
665093.0,1218730,Grass,0.036835499,0.041988999,0.071342498,0.054551002,0.370311499,0.231497005,0.116035499,0.743206322,-0.676930368,488,4
665458.0,1221930,Grass,0.043099999,0.049337,0.078327499,0.073757,0.302980512,0.251577497,0.141544506,0.608443618,-0.589164138,489,4
660963.0,1226180,Grass,0.047862999,0.055046,0.085840501,0.076165996,0.302260011,0.200466007,0.121557496,0.597458959,-0.557637811,490,4
662851.0,1226340,Grass,0.0401465,0.046922501,0.074054003,0.069269001,0.380953997,0.234731004,0.124566004,0.692290246,-0.674493611,491,4
669415.0,1220120,Grass,0.049826499,0.055321001,0.073063999,0.082964003,0.176596001,0.213391006,0.154452994,0.360733569,-0.414691985,492,4
682975.0,1196980,Grass,0.066203438,0.072700314,0.096388124,0.106514998,0.255977511,0.289417505,0.181232497,0.412318945,-0.452908456,493,4
685165.0,1201760,Grass,0.047115002,0.054883748,0.089829378,0.071229063,0.323283762,0.184711248,0.101527184,0.638901114,-0.565110028,494,4
680851.0,1197210,Grass,0.046778124,0.054715313,0.091909066,0.070919685,0.466988444,0.280655324,0.129979372,0.736312985,-0.671105862,495,4
680080.0,1196930,Grass,0.040524166,0.04853889,0.087020554,0.060531944,0.412278324,0.214981109,0.093513608,0.743948281,-0.651429057,496,4
672717.0,1197140,Grass,0.05361722,0.06210861,0.08703889,0.093782499,0.222894996,0.237219438,0.172258332,0.407709718,-0.438338965,497,4
669794.0,1198900,Grass,0.041333124,0.050456248,0.079637185,0.075622186,0.226985618,0.196591243,0.127005935,0.500196695,-0.480552763,498,4
681719.0,1192810,Grass,0.058683332,0.065338336,0.094720557,0.08468917,0.324479997,0.230045006,0.12299972,0.586043239,-0.548089564,499,4
673194.0,1198590,Grass,0.052016877,0.06195125,0.096752502,0.086226873,0.352622807,0.236940622,0.141773432,0.607032299,-0.569391131,500,4
656935.0,1212570,Grass,0.066688128,0.078093752,0.1094025,0.143234372,0.27799812,0.381274372,0.260418743,0.319927245,-0.435197055,501,4
662123.0,1227520,Grass,0.025115,0.031264,0.066221997,0.0445465,0.414905488,0.193986997,0.082683504,0.806088626,-0.724721551,502,4
668386.0,1221330,Grass,0.054666501,0.058972999,0.083200499,0.090025999,0.288295507,0.271690995,0.167031497,0.52407676,-0.552078605,503,4
667437.0,1221470,Grass,0.0419835,0.046042498,0.073404998,0.065638997,0.321278989,0.238162994,0.130484,0.660708487,-0.628031552,504,4
670343.0,1213780,Grass,0.028394375,0.033454373,0.067313753,0.049273752,0.288977504,0.185701251,0.086453751,0.708655894,-0.622141957,505,4
670826.0,1197810,Grass,0.056269061,0.065698124,0.095112815,0.099162191,0.280015945,0.273261249,0.198750004,0.476962507,-0.492905796,506,4
659232.0,1226930,Grass,0.038369998,0.045651998,0.078899503,0.073586501,0.296968997,0.198672995,0.1151115,0.602831423,-0.580174983,507,4
682103.0,1196910,Grass,0.070228748,0.076739378,0.101919062,0.112812497,0.277465314,0.284824997,0.174498439,0.421886206,-0.46271348,508,4
665343.0,1223500,Grass,0.042495001,0.04778875,0.077310003,0.074924372,0.349518746,0.219863132,0.112956874,0.646952093,-0.63774699,509,4
679909.0,1195730,Grass,0.068874374,0.075254373,0.0982925,0.11300844,0.252790928,0.28422001,0.184993118,0.382128835,-0.440061867,510,4
665430.0,1222290,Grass,0.049281999,0.056371499,0.083129004,0.082479998,0.237228006,0.215777993,0.146307498,0.484029204,-0.481022716,511,4
679682.0,1196040,Grass,0.060751561,0.066942498,0.088028125,0.099904686,0.243953124,0.275347799,0.171064377,0.41891861,-0.46968016,512,4
665340.0,1222460,Grass,0.048611,0.055826999,0.083910003,0.091764003,0.291463494,0.254377007,0.158506498,0.521099091,-0.552925289,513,4
672567.0,1200510,Grass,0.050506666,0.061179724,0.089336663,0.103309721,0.255791098,0.282001674,0.179466382,0.424619973,-0.482298017,514,4
663517.0,1223880,Grass,0.0334475,0.038215999,0.062377501,0.058263499,0.245654002,0.211867496,0.115903497,0.616583467,-0.594992757,515,4
693837.0,1194340,Grass,0.041852187,0.046613123,0.075264685,0.058606561,0.354922503,0.18454282,0.08631625,0.716554046,-0.650084019,516,4
660342.0,1230580,Grass,0.026952,0.031374,0.061904501,0.047857501,0.322730988,0.202071995,0.095047504,0.74172163,-0.678113461,517,4
680288.0,1195890,Grass,0.066275626,0.073532186,0.095934376,0.107130311,0.239893436,0.258576244,0.16940406,0.382576466,-0.428669244,518,4
664502.0,1224940,Grass,0.058313001,0.064852498,0.092308499,0.103154503,0.299284488,0.293404996,0.189829007,0.487353295,-0.528548777,519,4
675248.0,1192630,Grass,0.085360624,0.10114906,0.132299691,0.144045621,0.241264999,0.242547184,0.193253443,0.252314299,-0.291690588,520,4
666230.0,1222150,Grass,0.0597375,0.067487001,0.091208503,0.105860502,0.222020507,0.258854002,0.185665503,0.354274869,-0.417624146,521,4
675617.0,1215490,Grass,0.065039501,0.075110003,0.105013497,0.120122001,0.211482495,0.234940007,0.170589998,0.27551043,-0.336399198,522,4
673931.0,1184180,Grass,0.044719063,0.051910311,0.07480406,0.083366878,0.216356874,0.244334683,0.150535628,0.443708599,-0.486166865,523,4
667782.0,1221770,Grass,0.0588465,0.063763499,0.090713501,0.097571999,0.293245494,0.274061501,0.175660998,0.500677407,-0.527483404,524,4
666183.0,1221950,Grass,0.038980499,0.046873,0.075384997,0.080967501,0.264711499,0.244179994,0.145845503,0.531545162,-0.556684613,525,4
667196.0,1219870,Grass,0.066359498,0.074477501,0.098061502,0.116750501,0.225771502,0.275348514,0.2067305,0.318289042,-0.39436996,526,4
659398.0,1226880,Grass,0.040525999,0.0461745,0.072772503,0.068812497,0.3143875,0.238597497,0.133982003,0.640853405,-0.624070168,527,4
666567.0,1222230,Grass,0.047615498,0.053412501,0.077276997,0.082842998,0.236600995,0.233114004,0.146236002,0.481330037,-0.50759846,528,4
665353.0,1223100,Grass,0.072733998,0.079559498,0.111256003,0.126166493,0.287943512,0.313722014,0.220562994,0.390661955,-0.442604512,529,4
665324.0,1223090,Grass,0.063576497,0.0701655,0.097714998,0.109144002,0.291204989,0.301248014,0.194822997,0.454755694,-0.497505933,530,4
670962.0,1199700,Grass,0.062212501,0.074584059,0.107986249,0.115816876,0.221946254,0.231767192,0.192394063,0.314212441,-0.345403999,531,4
679592.0,1195990,Grass,0.063047811,0.069441564,0.092565626,0.102713123,0.266523749,0.272944987,0.165526569,0.443646431,-0.484442413,532,4
660717.0,1230430,Grass,0.033612501,0.037896998,0.068845503,0.059280999,0.315080494,0.230248496,0.117614001,0.683295429,-0.641360521,533,4
666158.0,1222320,Grass,0.0612005,0.068311997,0.092193,0.108693004,0.231865495,0.269111514,0.186127499,0.361677915,-0.431010097,534,4
669406.0,1197360,Grass,0.049459375,0.057774689,0.082631253,0.09117344,0.224658445,0.242217183,0.168104693,0.422645718,-0.462193191,535,4
681958.0,1197290,Grass,0.067344688,0.074535936,0.100671247,0.11152,0.283759385,0.284776866,0.171122819,0.435740918,-0.47625792,536,4
664635.0,1226480,Grass,0.027358999,0.032342002,0.062669002,0.045404501,0.349422514,0.197485,0.088519,0.77000308,-0.695849061,537,4
673689.0,1202770,Grass,0.046406876,0.053347189,0.076931871,0.083098747,0.21751532,0.230443746,0.145320937,0.447140038,-0.477448791,538,4
677892.0,1199660,Grass,0.058414064,0.065794379,0.084673122,0.092428125,0.18076843,0.226538748,0.178217813,0.323358059,-0.362020612,539,4
691045.0,1182680,Grass,0.066275626,0.077282503,0.111365311,0.111042187,0.280167192,0.205508128,0.131299376,0.432313293,-0.431131184,540,4
665939.0,1223320,Grass,0.075368501,0.084536999,0.116260998,0.138107002,0.2262225,0.243861005,0.209728003,0.241856605,-0.321070969,541,4
662377.0,1213610,Grass,0.034850001,0.046853751,0.075474374,0.086708128,0.237910002,0.271783113,0.169393748,0.465783834,-0.518327117,542,4
668420.0,1222040,Grass,0.035031501,0.0404655,0.063081503,0.061788999,0.240737006,0.196957007,0.111525498,0.591512859,-0.584742188,543,4
674701.0,1210780,Grass,0.076683,0.081115998,0.100432001,0.108412497,0.241012007,0.236733004,0.168285504,0.379479676,-0.411721945,544,4
668181.0,1212460,Grass,0.046950001,0.055481873,0.083786249,0.093823753,0.244269371,0.255970627,0.17239812,0.444982737,-0.48919487,545,4
666190.0,1222400,Grass,0.069307499,0.077629,0.105233498,0.126232505,0.226646006,0.252842486,0.197089002,0.284555435,-0.365833104,546,4
667059.0,1207900,Grass,0.067162499,0.071204998,0.089701504,0.097000003,0.2473865,0.295291513,0.191995993,0.436679393,-0.467785865,547,4
665026.0,1227300,Grass,0.0407735,0.048039,0.077408999,0.070539497,0.28015551,0.193398505,0.115397498,0.597715974,-0.567020774,548,4
656196.0,1222560,Grass,0.031605002,0.037572499,0.065693997,0.059489999,0.271025509,0.227195993,0.1244945,0.640016913,-0.609799862,549,4
675615.0,1213200,Grass,0.057697002,0.064946003,0.090394497,0.095426999,0.284962505,0.254575014,0.170892507,0.498266876,-0.518354535,550,4
699050.0,1203190,Barren land,0.083195001,0.096972503,0.144320622,0.182463124,0.265808761,0.315597504,0.241381869,0.185926542,-0.296219081,551,5
672474.0,1184560,Barren land,0.033093929,0.044706784,0.078248926,0.081619643,0.281870723,0.202152148,0.116403215,0.550911605,-0.565428197,552,5
686512.0,1199330,Barren land,0.087881789,0.097785711,0.129854649,0.156156436,0.249888211,0.291118562,0.213104993,0.230841056,-0.316091686,553,5
688881.0,1196590,Barren land,0.046710357,0.053986073,0.079887144,0.073141783,0.20281215,0.141911432,0.093409285,0.469898582,-0.434826016,554,5
715866.0,1162240,Barren land,0.077658333,0.088841669,0.132552922,0.138891667,0.178124994,0.097307086,0.058605418,0.123757936,-0.146685913,555,5
679952.0,1184210,Barren land,0.110158749,0.128391251,0.161824375,0.184047818,0.256792188,0.244774684,0.185209692,0.16501309,-0.226861089,556,5
691413.0,1194490,Barren land,0.070500314,0.078275934,0.109550312,0.127473444,0.24354063,0.213816568,0.141171873,0.31283769,-0.379478216,557,5
690124.0,1199060,Barren land,0.050294686,0.059881873,0.091613434,0.093964688,0.254561245,0.216642186,0.139968753,0.460787922,-0.470709771,558,5
